npy,clase,split,marco,ventana,clip_origen
hurto__02-13-22-40-57 camara 0 - 57-058.npy,hurto,train,1.013,(868, 131, 1109, 372),02-13-22-40-57 camara 0 - 57-058.mp4
normal__02-13-22-41-03 camara 3 - 03-370.npy,normal,train,1.056,(333, 209, 697, 573),02-13-22-41-03 camara 3 - 03-370.mp4
hurto__02-13-22-41-04 camara 0 - 04-868.npy,hurto,train,1.078,(852, 124, 1107, 379),02-13-22-41-04 camara 0 - 04-868.mp4
normal__02-13-22-41-04 camara 2 - 04-128.npy,normal,train,1.062,(503, 183, 928, 608),02-13-22-41-04 camara 2 - 04-128.mp4
hurto__02-13-22-41-28 camara 2 - 28-806.npy,hurto,train,1.061,(525, 107, 868, 450),02-13-22-41-28 camara 2 - 28-806.mp4
normal__02-13-22-42-00 camara 0 - 00-336.npy,normal,train,1.026,(903, 158, 1168, 423),02-13-22-42-00 camara 0 - 00-336.mp4
normal__02-13-22-42-57 camara 3 - 57-338.npy,normal,train,1.007,(542, 95, 763, 316),02-13-22-42-57 camara 3 - 57-338.mp4
normal__02-13-22-43-16 camara 2 - 16-225.npy,normal,train,1.065,(516, 83, 841, 408),02-13-22-43-16 camara 2 - 16-225.mp4
normal__02-13-22-43-22 camara 2 - 22-587.npy,normal,train,1.015,(557, 105, 853, 401),02-13-22-43-22 camara 2 - 22-587.mp4
hurto__02-13-22-44-31 camara 2 - 31-822.npy,hurto,train,1.045,(548, 57, 808, 317),02-13-22-44-31 camara 2 - 31-822.mp4
hurto__02-13-22-44-44 camara 1 - 44-549.npy,hurto,val,1.076,(799, 273, 1231, 705),02-13-22-44-44 camara 1 - 44-549.mp4
normal__02-13-22-45-28 camara 2 - 28-691.npy,normal,train,1.065,(589, 280, 1089, 780),02-13-22-45-28 camara 2 - 28-691.mp4
normal__02-13-22-45-29 camara 1 - 29-414.npy,normal,train,1.003,(962, 157, 1178, 373),02-13-22-45-29 camara 1 - 29-414.mp4
hurto__02-13-22-45-30 camara 0 - 30-272.npy,hurto,train,1.067,(805, 101, 1041, 337),02-13-22-45-30 camara 0 - 30-272.mp4
normal__02-13-22-45-31 camara 3 - 31-039.npy,normal,train,1.049,(255, 281, 684, 710),02-13-22-45-31 camara 3 - 31-039.mp4
normal__02-13-22-45-35 camara 3 - 35-188.npy,normal,train,1.064,(247, 278, 668, 699),02-13-22-45-35 camara 3 - 35-188.mp4
hurto__02-13-22-45-54 camara 3 - 54-106.npy,hurto,train,1.058,(350, 195, 703, 548),02-13-22-45-54 camara 3 - 54-106.mp4
normal__02-13-22-48-00 camara 3 - 00-421.npy,normal,train,1.03,(283, 264, 685, 666),02-13-22-48-00 camara 3 - 00-421.mp4
hurto__02-13-22-48-06 camara 2 - 06-811.npy,hurto,train,1.044,(543, 253, 1027, 737),02-13-22-48-06 camara 2 - 06-811.mp4
normal__02-13-22-48-07 camara 3 - 07-574.npy,normal,train,1.047,(287, 269, 690, 672),02-13-22-48-07 camara 3 - 07-574.mp4
normal__02-13-22-48-13 camara 0 - 13-246.npy,normal,train,1.056,(828, 115, 1057, 344),02-13-22-48-13 camara 0 - 13-246.mp4
hurto__02-13-22-48-19 camara 3 - 19-587.npy,hurto,train,1.01,(288, 269, 677, 658),02-13-22-48-19 camara 3 - 19-587.mp4
hurto__02-13-22-48-25 camara 2 - 25-952.npy,hurto,val,1.089,(532, 241, 1020, 729),02-13-22-48-25 camara 2 - 25-952.mp4
normal__02-13-22-49-04 camara 0 - 04-105.npy,normal,train,1.058,(642, 109, 895, 362),02-13-22-49-04 camara 0 - 04-105.mp4
hurto__02-13-22-49-10 camara 0 - 10-380.npy,hurto,val,1.047,(637, 111, 888, 362),02-13-22-49-10 camara 0 - 10-380.mp4
hurto__02-13-22-49-16 camara 0 - 16-680.npy,hurto,train,1.074,(633, 100, 854, 321),02-13-22-49-16 camara 0 - 16-680.mp4
normal__02-13-22-49-17 camara 1 - 17-466.npy,normal,train,1.02,(765, 134, 991, 360),02-13-22-49-17 camara 1 - 17-466.mp4
normal__02-13-22-49-47 camara 3 - 47-913.npy,normal,val,1.064,(709, 85, 950, 326),02-13-22-49-47 camara 3 - 47-913.mp4
normal__02-13-22-52-19 camara 3 - 19-708.npy,normal,train,1.018,(439, 155, 729, 445),02-13-22-52-19 camara 3 - 19-708.mp4
hurto__02-13-22-52-20 camara 2 - 20-458.npy,hurto,train,1.024,(533, 120, 872, 459),02-13-22-52-20 camara 2 - 20-458.mp4
normal__02-13-22-52-26 camara 2 - 26-105.npy,normal,train,1.068,(521, 117, 869, 465),02-13-22-52-26 camara 2 - 26-105.mp4
normal__02-13-22-52-57 camara 0 - 57-910.npy,normal,train,1.064,(880, 163, 1169, 452),02-13-22-52-57 camara 0 - 57-910.mp4
normal__02-13-22-53-10 camara 3 - 10-792.npy,normal,train,1.015,(392, 171, 669, 448),02-13-22-53-10 camara 3 - 10-792.mp4
hurto__02-13-22-54-01 camara 2 - 01-309.npy,hurto,train,1.077,(555, 58, 817, 320),02-13-22-54-01 camara 2 - 01-309.mp4
normal__02-13-22-54-51 camara 2 - 51-844.npy,normal,train,1.026,(736, 35, 1017, 316),02-13-22-54-51 camara 2 - 51-844.mp4
hurto__02-13-22-55-17 camara 0 - 17-880.npy,hurto,train,1.038,(577, 134, 859, 416),02-13-22-55-17 camara 0 - 17-880.mp4
hurto__02-13-22-55-17 camara 2 - 17-147.npy,hurto,train,1.057,(913, 106, 1280, 473),02-13-22-55-17 camara 2 - 17-147.mp4
normal__02-13-22-55-18 camara 3 - 18-679.npy,normal,train,1.092,(712, 150, 1076, 514),02-13-22-55-18 camara 3 - 18-679.mp4
hurto__02-13-22-55-42 camara 3 - 42-391.npy,hurto,train,1.061,(335, 195, 683, 543),02-13-22-55-42 camara 3 - 42-391.mp4
hurto__02-13-22-55-48 camara 2 - 48-805.npy,hurto,train,1.029,(516, 176, 901, 561),02-13-22-55-48 camara 2 - 48-805.mp4
normal__02-13-22-55-49 camara 0 - 49-555.npy,normal,train,1.049,(862, 135, 1111, 384),02-13-22-55-49 camara 0 - 49-555.mp4
normal__02-13-22-55-50 camara 1 - 50-349.npy,normal,train,1.076,(946, 181, 1213, 448),02-13-22-55-50 camara 1 - 50-349.mp4
normal__02-13-22-55-51 camara 3 - 51-114.npy,normal,train,1.035,(358, 206, 695, 543),02-13-22-55-51 camara 3 - 51-114.mp4
hurto__02-13-22-56-20 camara 2 - 20-531.npy,hurto,train,1.067,(509, 256, 997, 744),02-13-22-56-20 camara 2 - 20-531.mp4
hurto__02-13-22-56-21 camara 1 - 21-310.npy,hurto,train,1.056,(972, 158, 1206, 392),02-13-22-56-21 camara 1 - 21-310.mp4
hurto__02-13-22-56-22 camara 3 - 22-101.npy,hurto,train,1.021,(292, 277, 691, 676),02-13-22-56-22 camara 3 - 22-101.mp4
normal__02-13-22-56-39 camara 1 - 39-830.npy,normal,val,1.083,(973, 147, 1215, 389),02-13-22-56-39 camara 1 - 39-830.mp4
hurto__02-13-22-56-40 camara 2 - 40-649.npy,hurto,train,1.082,(536, 287, 989, 740),02-13-22-56-40 camara 2 - 40-649.mp4
normal__02-13-22-57-11 camara 2 - 11-821.npy,normal,train,1.029,(598, 110, 919, 431),02-13-22-57-11 camara 2 - 11-821.mp4
hurto__02-13-22-57-12 camara 3 - 12-574.npy,hurto,train,1.008,(503, 155, 762, 414),02-13-22-57-12 camara 3 - 12-574.mp4
hurto__02-13-22-57-18 camara 0 - 18-337.npy,hurto,train,1.064,(821, 165, 1116, 460),02-13-22-57-18 camara 0 - 18-337.mp4
hurto__02-13-22-57-19 camara 1 - 19-161.npy,hurto,train,1.034,(856, 210, 1158, 512),02-13-22-57-19 camara 1 - 19-161.mp4
normal__02-13-22-57-31 camara 3 - 31-052.npy,normal,train,1.083,(447, 132, 764, 449),02-13-22-57-31 camara 3 - 31-052.mp4
normal__02-13-22-57-37 camara 0 - 37-365.npy,normal,train,1.025,(873, 177, 1155, 459),02-13-22-57-37 camara 0 - 37-365.mp4
normal__02-13-22-57-38 camara 1 - 38-939.npy,normal,train,1.043,(910, 205, 1223, 518),02-13-22-57-38 camara 1 - 38-939.mp4
normal__02-13-22-57-38 camara 2 - 38-143.npy,normal,train,1.077,(488, 104, 843, 459),02-13-22-57-38 camara 2 - 38-143.mp4
hurto__02-13-22-58-34 camara 1 - 34-930.npy,hurto,train,1.059,(890, 212, 1247, 569),02-13-22-58-34 camara 1 - 34-930.mp4
normal__02-13-22-58-41 camara 1 - 41-338.npy,normal,train,1.096,(829, 205, 1176, 552),02-13-22-58-41 camara 1 - 41-338.mp4
hurto__02-13-22-59-45 camara 2 - 45-152.npy,hurto,val,1.052,(530, 144, 891, 505),02-13-22-59-45 camara 2 - 45-152.mp4
normal__02-13-23-00-04 camara 1 - 04-307.npy,normal,val,1.008,(897, 204, 1195, 502),02-13-23-00-04 camara 1 - 04-307.mp4
hurto__02-13-23-00-48 camara 3 - 48-613.npy,hurto,train,1.016,(395, 181, 716, 502),02-13-23-00-48 camara 3 - 48-613.mp4
hurto__02-13-23-00-49 camara 2 - 49-371.npy,hurto,train,1.014,(531, 149, 899, 517),02-13-23-00-49 camara 2 - 49-371.mp4
hurto__02-13-23-00-55 camara 0 - 55-089.npy,hurto,val,1.092,(867, 142, 1142, 417),02-13-23-00-55 camara 0 - 55-089.mp4
hurto__02-13-23-01-07 camara 3 - 07-972.npy,hurto,train,1.06,(397, 174, 720, 497),02-13-23-01-07 camara 3 - 07-972.mp4
normal__02-13-23-01-14 camara 1 - 14-455.npy,normal,train,1.075,(935, 190, 1218, 473),02-13-23-01-14 camara 1 - 14-455.mp4
hurto__02-13-23-01-46 camara 2 - 46-319.npy,hurto,train,1.051,(540, 273, 1017, 750),02-13-23-01-46 camara 2 - 46-319.mp4
normal__02-13-23-01-47 camara 3 - 47-093.npy,normal,train,1.071,(254, 277, 677, 700),02-13-23-01-47 camara 3 - 47-093.mp4
normal__02-13-23-01-52 camara 1 - 52-728.npy,normal,train,1.041,(1002, 158, 1228, 384),02-13-23-01-52 camara 1 - 52-728.mp4
normal__02-13-23-01-59 camara 1 - 59-916.npy,normal,val,1.091,(1002, 140, 1246, 384),02-13-23-01-59 camara 1 - 59-916.mp4
normal__02-13-23-01-59 camara 3 - 59-077.npy,normal,train,1.025,(183, 308, 632, 757),02-13-23-01-59 camara 3 - 59-077.mp4
hurto__02-13-23-02-11 camara 1 - 11-886.npy,hurto,val,1.036,(985, 149, 1200, 364),02-13-23-02-11 camara 1 - 11-886.mp4
hurto__02-13-23-02-24 camara 3 - 24-575.npy,hurto,train,1.082,(264, 231, 677, 644),02-13-23-02-24 camara 3 - 24-575.mp4
normal__02-13-23-02-37 camara 2 - 37-482.npy,normal,val,1.037,(521, 232, 961, 672),02-13-23-02-37 camara 2 - 37-482.mp4
hurto__02-13-23-02-38 camara 1 - 38-257.npy,hurto,train,1.043,(968, 163, 1206, 401),02-13-23-02-38 camara 1 - 38-257.mp4
hurto__02-13-23-02-39 camara 3 - 39-075.npy,hurto,train,1.097,(279, 237, 687, 645),02-13-23-02-39 camara 3 - 39-075.mp4
normal__02-13-23-05-47 camara 3 - 47-356.npy,normal,train,1.043,(368, 186, 704, 522),02-13-23-05-47 camara 3 - 47-356.mp4
hurto__02-13-23-05-53 camara 1 - 53-690.npy,hurto,train,1.028,(943, 186, 1207, 450),02-13-23-05-53 camara 1 - 53-690.mp4
normal__02-13-23-05-54 camara 2 - 54-478.npy,normal,train,1.085,(513, 151, 920, 558),02-13-23-05-54 camara 2 - 54-478.mp4
normal__02-13-23-06-00 camara 3 - 00-154.npy,normal,train,1.068,(374, 183, 717, 526),02-13-23-06-00 camara 3 - 00-154.mp4
hurto__02-13-23-07-23 camara 3 - 23-620.npy,hurto,train,1.066,(701, 170, 1071, 540),02-13-23-07-23 camara 3 - 23-620.mp4
hurto__02-13-23-07-36 camara 3 - 36-598.npy,hurto,train,1.064,(548, 248, 1042, 742),02-13-23-07-36 camara 3 - 36-598.mp4
hurto__02-13-23-07-43 camara 0 - 43-921.npy,hurto,train,1.019,(666, 100, 892, 326),02-13-23-07-43 camara 0 - 43-921.mp4
hurto__02-13-23-07-43 camara 1 - 43-152.npy,hurto,train,1.035,(838, 134, 1042, 338),02-13-23-07-43 camara 1 - 43-152.mp4
normal__02-13-23-07-44 camara 2 - 44-675.npy,normal,train,1.022,(898, 245, 1381, 728),02-13-23-07-44 camara 2 - 44-675.mp4
hurto__02-13-23-07-45 camara 3 - 45-417.npy,hurto,train,1.028,(574, 257, 1047, 730),02-13-23-07-45 camara 3 - 45-417.mp4
hurto__02-13-23-08-08 camara 3 - 08-952.npy,hurto,train,1.064,(499, 270, 989, 760),02-13-23-08-08 camara 3 - 08-952.mp4
hurto__02-13-23-10-16 camara 3 - 16-419.npy,hurto,train,1.028,(515, 121, 764, 370),02-13-23-10-16 camara 3 - 16-419.mp4
hurto__02-13-23-10-17 camara 1 - 17-192.npy,hurto,train,1.01,(864, 251, 1206, 593),02-13-23-10-17 camara 1 - 17-192.mp4
normal__02-13-23-10-22 camara 1 - 22-939.npy,normal,train,1.028,(864, 260, 1195, 591),02-13-23-10-22 camara 1 - 22-939.mp4
normal__02-13-23-11-32 camara 2 - 32-552.npy,normal,train,1.1,(530, 88, 854, 412),02-13-23-11-32 camara 2 - 32-552.mp4
hurto__02-13-23-11-38 camara 1 - 38-901.npy,hurto,val,1.05,(883, 220, 1200, 537),02-13-23-11-38 camara 1 - 38-901.mp4
hurto__02-14-13-38-10 camara 3 - 10-785.npy,hurto,train,1.039,(735, 662, 1153, 1080),02-14-13-38-10 camara 3 - 10-785.mp4
normal__02-14-13-39-26 camara 3 - 26-178.npy,normal,train,1.092,(764, 606, 1147, 989),02-14-13-39-26 camara 3 - 26-178.mp4
hurto__02-14-13-40-35 camara 3 - 35-515.npy,hurto,train,1.09,(727, 659, 1148, 1080),02-14-13-40-35 camara 3 - 35-515.mp4
normal__02-14-13-41-25 camara 1 - 25-615.npy,normal,train,1.009,(662, 115, 1030, 483),02-14-13-41-25 camara 1 - 25-615.mp4
hurto__02-14-13-41-26 camara 0 - 26-406.npy,hurto,train,1.09,(577, 158, 920, 501),02-14-13-41-26 camara 0 - 26-406.mp4
hurto__02-14-13-43-00 camara 3 - 00-465.npy,hurto,val,1.086,(464, 137, 782, 455),02-14-13-43-00 camara 3 - 00-465.mp4
hurto__02-14-13-43-06 camara 3 - 06-948.npy,hurto,train,1.048,(495, 89, 849, 443),02-14-13-43-06 camara 3 - 06-948.mp4
hurto__02-14-13-43-44 camara 1 - 44-985.npy,hurto,train,1.018,(937, 165, 1169, 397),02-14-13-43-44 camara 1 - 44-985.mp4
hurto__02-14-13-43-51 camara 0 - 51-360.npy,hurto,train,1.026,(792, 113, 1022, 343),02-14-13-43-51 camara 0 - 51-360.mp4
normal__02-14-13-45-32 camara 2 - 32-630.npy,normal,train,1.001,(670, 325, 1206, 861),02-14-13-45-32 camara 2 - 32-630.mp4
hurto__02-14-13-45-38 camara 0 - 38-998.npy,hurto,train,1.006,(790, 95, 980, 285),02-14-13-45-38 camara 0 - 38-998.mp4
normal__02-14-13-45-39 camara 2 - 39-812.npy,normal,train,1.067,(732, 383, 1226, 877),02-14-13-45-39 camara 2 - 39-812.mp4
hurto__02-14-13-45-40 camara 1 - 40-574.npy,hurto,val,1.021,(946, 140, 1157, 351),02-14-13-45-40 camara 1 - 40-574.mp4
hurto__02-14-13-45-45 camara 1 - 45-471.npy,hurto,train,1.007,(951, 137, 1159, 345),02-14-13-45-45 camara 1 - 45-471.mp4
normal__02-14-13-45-51 camara 1 - 51-741.npy,normal,train,1.042,(971, 135, 1207, 371),02-14-13-45-51 camara 1 - 51-741.mp4
hurto__02-14-13-46-04 camara 2 - 04-391.npy,hurto,train,1.063,(539, 66, 897, 424),02-14-13-46-04 camara 2 - 04-391.mp4
normal__02-14-13-46-05 camara 3 - 05-163.npy,normal,train,1.027,(536, 110, 789, 363),02-14-13-46-05 camara 3 - 05-163.mp4
hurto__02-14-13-46-10 camara 2 - 10-691.npy,hurto,train,1.09,(572, 56, 873, 357),02-14-13-46-10 camara 2 - 10-691.mp4
normal__02-14-13-47-12 camara 0 - 12-939.npy,normal,train,1.01,(721, 107, 914, 300),02-14-13-47-12 camara 0 - 12-939.mp4
normal__02-14-13-48-28 camara 3 - 28-976.npy,normal,train,1.076,(408, 141, 783, 516),02-14-13-48-28 camara 3 - 28-976.mp4
hurto__02-14-13-49-01 camara 3 - 01-067.npy,hurto,val,1.068,(342, 203, 710, 571),02-14-13-49-01 camara 3 - 01-067.mp4
normal__02-14-13-49-07 camara 1 - 07-282.npy,normal,val,1.064,(929, 168, 1194, 433),02-14-13-49-07 camara 1 - 07-282.mp4
hurto__02-14-13-49-08 camara 3 - 08-106.npy,hurto,train,1.03,(368, 216, 717, 565),02-14-13-49-08 camara 3 - 08-106.mp4
hurto__02-14-13-49-26 camara 1 - 26-463.npy,hurto,train,1.032,(895, 102, 1112, 319),02-14-13-49-26 camara 1 - 26-463.mp4
normal__02-14-13-49-32 camara 0 - 32-764.npy,normal,train,1.017,(680, 61, 952, 333),02-14-13-49-32 camara 0 - 32-764.mp4
normal__02-14-14-00-52 camara 2 - 52-557.npy,normal,train,1.039,(520, 74, 881, 435),02-14-14-00-52 camara 2 - 52-557.mp4
hurto__02-14-14-01-50 camara 3 - 50-370.npy,hurto,val,1.07,(577, 278, 1076, 777),02-14-14-01-50 camara 3 - 50-370.mp4
hurto__02-14-14-06-25 camara 3 - 25-814.npy,hurto,train,1.013,(420, 169, 732, 481),02-14-14-06-25 camara 3 - 25-814.mp4
hurto__02-14-14-07-55 camara 2 - 55-897.npy,hurto,train,1.031,(615, 68, 974, 427),02-14-14-07-55 camara 2 - 55-897.mp4
hurto__02-14-14-10-28 camara 2 - 28-762.npy,hurto,train,1.047,(497, 235, 984, 722),02-14-14-10-28 camara 2 - 28-762.mp4
normal__02-14-14-10-35 camara 0 - 35-148.npy,normal,train,1.086,(785, 107, 1032, 354),02-14-14-10-35 camara 0 - 35-148.mp4
hurto__02-14-14-15-29 camara 0 - 29-004.npy,hurto,train,1.018,(559, 163, 978, 582),02-14-14-15-29 camara 0 - 29-004.mp4
hurto__02-14-14-17-24 camara 3 - 24-248.npy,hurto,train,1.05,(251, 212, 639, 600),02-14-14-17-24 camara 3 - 24-248.mp4
normal__02-14-14-17-43 camara 2 - 43-365.npy,normal,train,1.011,(634, 340, 1128, 834),02-14-14-17-43 camara 2 - 43-365.mp4
hurto__02-14-14-20-43 camara 1 - 43-295.npy,hurto,val,1.005,(982, 187, 1241, 446),02-14-14-20-43 camara 1 - 43-295.mp4
hurto__02-14-14-21-47 camara 3 - 47-388.npy,hurto,train,1.048,(477, 110, 789, 422),02-14-14-21-47 camara 3 - 47-388.mp4
hurto__02-14-14-21-48 camara 2 - 48-203.npy,hurto,train,1.051,(566, 72, 860, 366),02-14-14-21-48 camara 2 - 48-203.mp4
hurto__02-14-14-23-22 camara 2 - 22-652.npy,hurto,train,1.077,(374, 270, 1051, 947),02-14-14-23-22 camara 2 - 22-652.mp4
hurto__02-14-14-33-48 camara 1 - 48-091.npy,hurto,train,1.051,(956, 195, 1234, 473),02-14-14-33-48 camara 1 - 48-091.mp4
normal__02-14-14-34-07 camara 2 - 07-673.npy,normal,train,1.05,(645, 60, 930, 345),02-14-14-34-07 camara 2 - 07-673.mp4
normal__02-14-14-34-59 camara 2 - 59-864.npy,normal,val,1.054,(934, 204, 1438, 708),02-14-14-34-59 camara 2 - 59-864.mp4
hurto__02-14-14-39-10 camara 0 - 10-583.npy,hurto,val,1.042,(847, 108, 1081, 342),02-14-14-39-10 camara 0 - 10-583.mp4
hurto__02-14-14-44-41 camara 3 - 41-167.npy,hurto,train,1.095,(383, 139, 722, 478),02-14-14-44-41 camara 3 - 41-167.mp4
hurto__02-14-14-49-03 camara 0 - 03-911.npy,hurto,train,1.073,(912, 142, 1181, 411),02-14-14-49-03 camara 0 - 03-911.mp4
normal__02-14-14-52-25 camara 2 - 25-816.npy,normal,train,1.081,(484, 102, 925, 543),02-14-14-52-25 camara 2 - 25-816.mp4
normal__02-14-14-52-39 camara 3 - 39-391.npy,normal,val,1.024,(584, 111, 843, 370),02-14-14-52-39 camara 3 - 39-391.mp4
hurto__02-14-14-53-19 camara 1 - 19-758.npy,hurto,val,1.042,(938, 142, 1163, 367),02-14-14-53-19 camara 1 - 19-758.mp4
normal__02-14-14-53-20 camara 2 - 20-670.npy,normal,train,1.031,(557, 267, 1103, 813),02-14-14-53-20 camara 2 - 20-670.mp4
normal__02-14-14-58-51 camara 1 - 51-309.npy,normal,train,1.066,(867, 185, 1219, 537),02-14-14-58-51 camara 1 - 51-309.mp4
normal__02-14-14-59-37 camara 3 - 37-504.npy,normal,train,1.045,(559, 269, 1030, 740),02-14-14-59-37 camara 3 - 37-504.mp4
normal__02-14-15-00-52 camara 1 - 52-298.npy,normal,train,1.06,(837, 242, 1195, 600),02-14-15-00-52 camara 1 - 52-298.mp4
normal__02-14-15-05-11 camara 1 - 11-241.npy,normal,train,1.1,(951, 132, 1179, 360),02-14-15-05-11 camara 1 - 11-241.mp4
hurto__02-14-15-05-12 camara 0 - 12-159.npy,hurto,train,1.023,(819, 96, 1038, 315),02-14-15-05-12 camara 0 - 12-159.mp4
normal__02-14-15-05-24 camara 0 - 24-775.npy,normal,val,1.063,(785, 86, 993, 294),02-14-15-05-24 camara 0 - 24-775.mp4
hurto__02-14-15-05-25 camara 1 - 25-607.npy,hurto,val,1.024,(949, 136, 1151, 338),02-14-15-05-25 camara 1 - 25-607.mp4
hurto__02-14-15-09-02 camara 1 - 02-048.npy,hurto,train,1.034,(910, 120, 1095, 305),02-14-15-09-02 camara 1 - 02-048.mp4
hurto__02-14-15-10-23 camara 2 - 23-952.npy,hurto,train,1.003,(660, 394, 1190, 924),02-14-15-10-23 camara 2 - 23-952.mp4
normal__02-14-15-11-41 camara 1 - 41-253.npy,normal,train,1.061,(951, 142, 1190, 381),02-14-15-11-41 camara 1 - 41-253.mp4
hurto__02-14-15-13-59 camara 2 - 59-341.npy,hurto,train,1.099,(430, 213, 945, 728),02-14-15-13-59 camara 2 - 59-341.mp4
normal__02-14-15-15-14 camara 1 - 14-332.npy,normal,val,1.04,(950, 203, 1235, 488),02-14-15-15-14 camara 1 - 14-332.mp4
normal__02-14-15-16-43 camara 3 - 43-982.npy,normal,train,1.087,(583, 106, 859, 382),02-14-15-16-43 camara 3 - 43-982.mp4
hurto__02-14-15-20-06 camara 1 - 06-892.npy,hurto,train,1.004,(931, 144, 1173, 386),02-14-15-20-06 camara 1 - 06-892.mp4
normal__02-14-15-21-57 camara 3 - 57-578.npy,normal,train,1.04,(237, 273, 620, 656),02-14-15-21-57 camara 3 - 57-578.mp4
normal__02-14-15-21-58 camara 2 - 58-414.npy,normal,train,1.028,(453, 220, 946, 713),02-14-15-21-58 camara 2 - 58-414.mp4
hurto__02-14-15-22-18 camara 0 - 18-372.npy,hurto,train,1.076,(760, 87, 967, 294),02-14-15-22-18 camara 0 - 18-372.mp4
hurto__02-14-15-22-53 camara 3 - 53-016.npy,hurto,train,1.097,(464, 132, 792, 460),02-14-15-22-53 camara 3 - 53-016.mp4
normal__02-14-15-24-21 camara 2 - 21-974.npy,normal,val,1.025,(464, 186, 1035, 757),02-14-15-24-21 camara 2 - 21-974.mp4
normal__02-14-15-27-07 camara 1 - 07-359.npy,normal,train,1.091,(926, 152, 1211, 437),02-14-15-27-07 camara 1 - 07-359.mp4
normal__02-14-15-32-26 camara 0 - 26-325.npy,normal,train,1.098,(867, 131, 1117, 381),02-14-15-32-26 camara 0 - 26-325.mp4
normal__02-14-15-33-43 camara 1 - 43-028.npy,normal,train,1.071,(937, 133, 1177, 373),02-14-15-33-43 camara 1 - 43-028.mp4
hurto__02-14-15-34-10 camara 3 - 10-122.npy,hurto,train,1.087,(510, 121, 787, 398),02-14-15-34-10 camara 3 - 10-122.mp4
normal__02-14-15-35-25 camara 1 - 25-897.npy,normal,train,1.096,(921, 141, 1149, 369),02-14-15-35-25 camara 1 - 25-897.mp4
hurto__02-14-15-36-42 camara 0 - 42-697.npy,hurto,train,1.097,(787, 80, 1008, 301),02-14-15-36-42 camara 0 - 42-697.mp4
normal__02-14-15-36-43 camara 1 - 43-546.npy,normal,train,1.065,(952, 135, 1159, 342),02-14-15-36-43 camara 1 - 43-546.mp4
hurto__02-14-15-36-49 camara 0 - 49-765.npy,hurto,train,1.057,(791, 90, 998, 297),02-14-15-36-49 camara 0 - 49-765.mp4
normal__02-14-15-40-11 camara 3 - 11-168.npy,normal,val,1.08,(561, 98, 833, 370),02-14-15-40-11 camara 3 - 11-168.mp4
normal__02-14-15-40-18 camara 0 - 18-148.npy,normal,train,1.037,(807, 200, 1206, 599),02-14-15-40-18 camara 0 - 18-148.mp4
hurto__02-14-15-41-49 camara 2 - 49-329.npy,hurto,train,1.077,(425, 117, 916, 608),02-14-15-41-49 camara 2 - 49-329.mp4
normal__02-14-15-42-38 camara 0 - 38-596.npy,normal,train,1.097,(836, 154, 1249, 567),02-14-15-42-38 camara 0 - 38-596.mp4
normal__02-14-15-44-44 camara 1 - 44-322.npy,normal,val,1.084,(959, 136, 1175, 352),02-14-15-44-44 camara 1 - 44-322.mp4
hurto__02-14-15-44-45 camara 2 - 45-186.npy,hurto,train,1.077,(604, 339, 1138, 873),02-14-15-44-45 camara 2 - 45-186.mp4
